application_id,gender,international,gpa,major,gmat,admission
661,Male,False,3.0,Business,600.0,
662,Male,False,3.07,Business,600.0,
663,Female,True,3.23,STEM,650.0,Admit
664,Male,False,3.19,STEM,680.0,
665,Male,True,3.32,STEM,710.0,Admit
666,Female,True,3.11,STEM,650.0,Admit
667,Female,True,3.21,STEM,630.0,Waitlist
668,Male,False,3.28,STEM,590.0,
669,Male,False,3.41,Business,710.0,
670,Male,True,3.38,STEM,630.0,
671,Male,False,3.26,Business,610.0,
672,Male,False,3.65,STEM,710.0,Admit
673,Male,False,3.27,STEM,650.0,
674,Male,False,3.42,Business,690.0,
675,Male,False,3.43,Business,740.0,
676,Male,False,3.22,STEM,690.0,Admit
677,Female,False,3.03,Humanities,570.0,
678,Female,False,3.45,Humanities,690.0,Waitlist
679,Female,True,3.26,STEM,700.0,Admit
680,Male,False,3.21,STEM,640.0,
681,Female,True,3.34,STEM,700.0,Waitlist
682,Male,False,3.26,Business,740.0,Admit
683,Female,False,3.37,Humanities,650.0,
684,Male,False,3.36,Humanities,630.0,
685,Male,False,3.34,Business,680.0,Admit
686,Female,False,3.58,Business,780.0,Admit
687,Male,False,3.3,STEM,600.0,
688,Male,False,3.1,Humanities,570.0,
689,Male,True,3.15,Business,640.0,
690,Male,False,3.3,Humanities,680.0,
691,Male,True,3.49,Business,680.0,
692,Male,True,3.15,Humanities,610.0,
693,Male,True,3.26,Business,650.0,
694,Male,True,2.96,Humanities,590.0,
695,Male,True,3.38,Business,650.0,
696,Male,False,3.32,Humanities,650.0,
697,Female,False,3.36,Humanities,640.0,Waitlist
698,Male,True,3.19,Business,650.0,
699,Male,False,3.27,Humanities,620.0,
700,Male,True,3.3,Humanities,630.0,
701,Male,False,3.05,Humanities,630.0,
702,Male,False,3.5,Business,690.0,
703,Male,False,3.56,Business,670.0,
704,Female,False,3.28,Humanities,650.0,Admit
705,Female,False,3.2,STEM,630.0,
706,Female,False,3.24,STEM,630.0,
707,Male,False,3.35,STEM,720.0,
708,Male,False,3.2,Business,630.0,
709,Male,True,3.52,Business,660.0,Waitlist
710,Female,False,3.2,Humanities,640.0,Waitlist
711,Male,False,3.02,STEM,640.0,
712,Female,False,3.51,Humanities,690.0,Admit
713,Male,False,3.25,STEM,650.0,
714,Male,False,3.09,Business,680.0,
715,Male,False,3.4,Humanities,700.0,
716,Male,True,2.93,Business,570.0,
717,Female,False,3.44,STEM,650.0,Waitlist
718,Male,False,3.27,STEM,700.0,
719,Male,False,3.26,STEM,690.0,Admit
720,Male,True,3.39,Business,640.0,
721,Male,True,3.44,Business,700.0,
722,Male,False,3.26,STEM,710.0,Admit
723,Male,True,3.29,Business,590.0,
724,Male,True,3.19,Humanities,630.0,
725,Male,False,3.18,STEM,680.0,
726,Male,True,3.13,Humanities,640.0,
727,Male,False,3.39,STEM,730.0,
728,Male,False,3.24,Humanities,580.0,
729,Female,True,3.32,STEM,640.0,Waitlist
730,Male,False,2.89,Humanities,580.0,
731,Male,False,3.22,Humanities,600.0,
732,Female,True,3.42,Business,690.0,Waitlist
733,Female,False,3.37,Business,710.0,Waitlist
734,Male,False,3.3,Humanities,700.0,
735,Male,True,3.16,Business,640.0,
736,Female,False,3.02,Business,570.0,
737,Male,False,3.18,Humanities,660.0,
738,Male,False,3.36,Humanities,640.0,
739,Male,False,3.19,Business,660.0,
740,Female,False,3.28,Humanities,670.0,
741,Male,False,3.28,STEM,610.0,
742,Male,False,3.33,Business,640.0,
743,Male,False,3.18,Business,730.0,
744,Male,False,3.35,STEM,650.0,
745,Male,False,3.01,STEM,650.0,
746,Male,False,2.98,Business,570.0,
747,Female,True,3.29,Humanities,710.0,Admit
748,Male,True,3.31,Humanities,670.0,Admit
749,Male,False,3.37,Humanities,700.0,Admit
750,Male,True,3.29,Business,730.0,
751,Male,False,3.29,STEM,750.0,Waitlist
752,Male,True,3.26,Humanities,690.0,
753,Male,True,3.63,Business,700.0,Admit
754,Male,True,3.24,Humanities,670.0,Admit
755,Male,False,3.27,STEM,600.0,
756,Female,False,3.45,Business,700.0,Admit
757,Male,True,3.0,Humanities,670.0,
758,Male,True,3.18,Humanities,620.0,
759,Male,False,3.31,Business,630.0,
760,Male,False,3.16,Humanities,720.0,
761,Female,True,3.41,Humanities,690.0,Waitlist
762,Male,False,3.1,Humanities,630.0,
763,Male,False,3.22,Humanities,650.0,
764,Male,True,3.29,Business,680.0,
765,Male,False,3.35,Humanities,720.0,Admit
766,Male,False,3.08,STEM,570.0,
767,Female,True,3.65,Humanities,630.0,Waitlist
768,Male,False,3.46,Humanities,770.0,
769,Male,False,3.26,STEM,670.0,
770,Male,False,3.3,Humanities,640.0,
771,Female,False,3.07,Humanities,620.0,Waitlist
772,Male,False,3.08,STEM,610.0,
773,Female,True,2.9,STEM,650.0,Waitlist
774,Male,True,3.18,Humanities,690.0,
775,Male,False,3.15,Humanities,640.0,
776,Male,True,3.2,Humanities,570.0,
777,Male,False,3.18,Business,610.0,
778,Male,True,3.31,Humanities,710.0,
779,Female,False,3.24,Business,660.0,
780,Male,True,3.51,STEM,700.0,Waitlist
781,Male,False,3.35,Business,710.0,
782,Male,False,3.49,STEM,690.0,Admit
783,Male,False,3.35,STEM,620.0,
784,Male,True,3.06,Humanities,580.0,
785,Male,False,3.43,STEM,730.0,
786,Female,True,3.36,STEM,620.0,Waitlist
787,Female,False,3.26,Humanities,740.0,Admit
788,Male,True,2.99,STEM,650.0,
789,Male,True,3.17,Humanities,620.0,
790,Female,True,3.24,Humanities,640.0,Waitlist
791,Female,False,3.19,STEM,580.0,
792,Female,False,3.21,Humanities,710.0,
793,Female,False,3.09,Business,570.0,
794,Female,False,3.39,STEM,610.0,
795,Male,False,3.33,STEM,690.0,Admit
796,Male,True,3.28,Humanities,650.0,
797,Male,False,3.18,Business,650.0,
798,Male,True,3.1,Business,570.0,
799,Male,False,3.25,STEM,740.0,
800,Male,False,3.17,Humanities,570.0,
801,Male,True,3.27,Business,640.0,
802,Male,False,3.36,STEM,640.0,
803,Male,True,3.45,Business,680.0,Admit
804,Female,False,3.16,Humanities,570.0,
805,Male,False,3.32,Humanities,660.0,
806,Male,True,3.09,Humanities,640.0,
807,Female,False,3.26,Business,710.0,Admit
808,Male,False,3.21,Humanities,630.0,
809,Male,False,3.33,Humanities,680.0,
810,Male,False,3.3,Humanities,680.0,
811,Male,True,3.38,STEM,670.0,
812,Male,True,3.39,Humanities,600.0,
813,Female,False,3.41,STEM,670.0,Waitlist
814,Male,True,3.11,STEM,620.0,
815,Female,False,3.08,Humanities,610.0,
816,Male,False,3.39,Business,680.0,
817,Male,False,3.19,Humanities,570.0,
818,Male,True,3.37,Business,640.0,
819,Female,True,3.41,Business,720.0,Waitlist
820,Female,True,3.17,Business,620.0,Waitlist
821,Male,True,3.45,Humanities,640.0,
822,Male,False,3.38,Humanities,700.0,
823,Male,True,3.26,Business,680.0,Admit
824,Female,False,3.47,Business,630.0,
825,Female,False,3.28,Humanities,610.0,Waitlist
826,Male,True,3.2,STEM,650.0,
827,Male,False,3.26,STEM,630.0,
828,Male,True,3.3,Humanities,670.0,
829,Male,False,3.58,STEM,740.0,Admit
830,Male,False,2.98,STEM,620.0,
831,Male,False,3.2,STEM,650.0,
832,Male,False,3.24,STEM,660.0,
833,Male,False,3.49,Business,750.0,
834,Male,False,3.42,STEM,640.0,
835,Male,False,3.17,Business,630.0,
836,Male,True,3.18,Business,570.0,
837,Male,False,3.44,Business,740.0,
838,Male,True,3.29,Humanities,680.0,
839,Female,False,3.08,Humanities,610.0,
840,Female,True,3.13,STEM,630.0,Waitlist
841,Female,False,3.43,Business,610.0,
842,Male,False,3.24,Business,620.0,
843,Female,False,3.2,Humanities,600.0,
844,Male,True,3.3,STEM,660.0,Admit
845,Female,False,3.39,Business,670.0,Admit
846,Male,False,3.19,STEM,690.0,
847,Female,True,3.1,Humanities,600.0,Waitlist
848,Male,True,3.33,STEM,700.0,
849,Male,False,3.23,Business,620.0,
850,Female,False,3.19,Humanities,610.0,
851,Male,False,3.28,STEM,710.0,Admit
852,Male,False,3.36,STEM,730.0,
853,Female,True,3.1,STEM,580.0,Waitlist
854,Female,True,3.23,Humanities,690.0,Admit
855,Male,True,3.32,Business,700.0,Admit
856,Male,False,3.37,Business,600.0,
857,Male,False,3.58,Business,730.0,
858,Male,False,3.19,Humanities,670.0,
859,Female,False,3.45,STEM,710.0,Admit
860,Male,True,3.26,Humanities,660.0,
861,Male,False,3.38,Humanities,660.0,
862,Female,False,3.03,STEM,640.0,Waitlist
863,Male,False,3.0,STEM,590.0,
864,Female,True,3.27,Humanities,680.0,Waitlist
865,Female,True,3.23,Humanities,650.0,
866,Male,False,3.05,Humanities,580.0,
867,Female,False,3.04,STEM,610.0,
868,Male,False,3.52,STEM,710.0,Admit
869,Male,False,3.13,Business,670.0,
870,Female,False,3.29,Humanities,690.0,
871,Female,True,3.37,Business,640.0,
872,Male,False,3.44,Humanities,720.0,Admit
873,Female,False,3.45,Humanities,740.0,
874,Male,True,3.21,Business,640.0,
875,Male,False,3.31,Humanities,650.0,
876,Male,True,2.98,Humanities,710.0,
877,Male,False,3.26,Humanities,710.0,
878,Male,False,3.56,Business,780.0,
879,Male,False,3.17,Business,630.0,
880,Male,False,3.28,STEM,670.0,Waitlist
881,Female,True,3.08,Business,660.0,
882,Male,True,3.41,Business,710.0,Admit
883,Female,True,3.15,STEM,670.0,
884,Female,False,3.37,Humanities,600.0,
885,Male,False,3.23,Business,630.0,
886,Male,False,3.33,Business,700.0,Admit
887,Female,False,3.3,Humanities,690.0,Admit
888,Male,False,3.32,Business,670.0,
889,Male,True,3.28,Business,620.0,
890,Male,True,3.27,Business,640.0,
891,Male,False,3.4,Humanities,660.0,
892,Female,False,3.12,Humanities,630.0,
893,Male,True,3.49,Humanities,660.0,
894,Female,False,3.1,Humanities,590.0,
895,Male,False,3.51,STEM,600.0,
896,Male,True,3.32,Humanities,660.0,Waitlist
897,Male,False,3.29,Humanities,760.0,Admit
898,Male,False,3.52,STEM,760.0,
899,Male,False,3.24,Business,630.0,
900,Male,False,3.2,Business,700.0,
901,Male,False,3.04,Business,580.0,
902,Male,True,3.21,STEM,620.0,
903,Male,False,3.06,Humanities,580.0,
904,Female,False,3.34,Humanities,660.0,Admit
905,Female,False,3.23,Humanities,710.0,Admit
906,Male,False,3.16,STEM,620.0,
907,Male,True,3.19,Humanities,680.0,
908,Male,False,2.93,Business,610.0,
909,Female,False,3.22,Business,710.0,
910,Female,False,3.13,Humanities,640.0,
911,Female,False,3.56,STEM,680.0,
912,Male,True,3.41,STEM,710.0,Admit
913,Male,True,3.38,STEM,680.0,
914,Male,False,3.1,Humanities,590.0,
915,Female,False,3.21,STEM,690.0,
916,Male,False,3.29,Humanities,600.0,
917,Female,True,3.2,STEM,600.0,
918,Female,True,3.23,Humanities,590.0,
919,Female,False,3.19,Business,680.0,
920,Male,False,3.46,Business,680.0,
921,Female,False,3.13,Humanities,680.0,
922,Female,True,3.45,Business,710.0,Admit
923,Male,True,3.49,Business,780.0,
924,Female,True,2.99,Business,580.0,
925,Female,True,3.17,STEM,700.0,
926,Female,False,3.36,Humanities,660.0,Admit
927,Male,False,3.29,STEM,610.0,
928,Female,False,3.42,STEM,780.0,Admit
929,Male,False,3.74,Humanities,700.0,
930,Male,False,3.08,Business,650.0,
931,Female,False,3.21,Humanities,640.0,
932,Female,False,3.31,Business,660.0,Admit
933,Male,False,3.17,Humanities,590.0,
934,Male,True,3.22,STEM,600.0,
935,Female,True,3.33,STEM,750.0,Admit
936,Female,True,3.21,Humanities,630.0,
937,Male,True,3.24,Business,570.0,
938,Female,False,3.4,Humanities,760.0,
939,Male,False,3.21,Humanities,690.0,Admit
940,Male,False,3.36,STEM,700.0,
941,Female,False,3.13,STEM,610.0,
942,Male,False,3.08,STEM,570.0,
943,Male,False,3.35,Humanities,590.0,
944,Female,True,3.39,STEM,690.0,Admit
945,Male,False,3.33,Humanities,690.0,
946,Male,False,2.99,Humanities,620.0,
947,Male,False,3.29,Business,690.0,
948,Male,False,3.37,Humanities,640.0,
949,Female,False,2.95,STEM,570.0,
950,Male,False,3.25,Business,610.0,
951,Male,False,3.37,Business,580.0,
952,Male,False,3.03,Humanities,590.0,
953,Male,False,3.28,Humanities,780.0,
954,Female,False,3.28,Humanities,570.0,
955,Female,False,3.27,STEM,590.0,
956,Female,False,3.24,Business,670.0,
957,Female,True,3.19,Business,650.0,
958,Male,False,3.17,STEM,580.0,
959,Male,True,3.1,Business,660.0,
960,Male,False,3.17,STEM,620.0,
961,Female,True,3.45,Humanities,670.0,Admit
962,Male,False,3.51,Humanities,750.0,Admit
963,Female,False,3.17,STEM,670.0,
964,Female,True,2.96,STEM,580.0,
965,Female,False,3.16,Humanities,670.0,
966,Female,False,3.21,Humanities,610.0,
967,Male,False,3.44,STEM,720.0,
968,Male,False,3.33,STEM,730.0,Admit
969,Male,False,3.56,Humanities,700.0,Admit
970,Male,False,3.29,STEM,670.0,
971,Male,False,3.31,Business,610.0,
972,Male,True,3.18,Business,670.0,
973,Female,True,2.91,Business,620.0,
974,Male,False,3.28,Business,620.0,
975,Female,True,3.5,Humanities,750.0,Admit
976,Male,False,3.41,Humanities,650.0,
977,Female,True,3.31,Humanities,720.0,
978,Male,False,3.33,Humanities,700.0,
979,Male,False,3.21,STEM,610.0,
980,Male,False,3.2,STEM,690.0,
981,Male,False,3.32,Business,670.0,
982,Male,False,3.24,STEM,620.0,
983,Male,False,3.19,Business,630.0,
984,Male,False,3.43,Humanities,680.0,
985,Male,False,3.36,Humanities,650.0,
986,Female,False,3.13,STEM,620.0,
987,Male,False,3.21,Business,570.0,
988,Female,False,3.15,STEM,670.0,
989,Female,True,3.2,STEM,630.0,
990,Female,False,3.2,Humanities,660.0,Admit
991,Male,False,2.97,Humanities,620.0,
992,Male,False,3.47,Business,680.0,
993,Female,False,3.27,STEM,650.0,
994,Male,True,2.92,Humanities,570.0,
995,Female,False,3.46,Business,710.0,Admit
996,Male,False,3.14,STEM,640.0,
997,Male,True,3.29,Humanities,660.0,
998,Male,False,3.16,Humanities,620.0,
999,Male,False,3.55,STEM,780.0,
1000,Female,False,3.19,Humanities,640.0,Waitlist
1001,Male,False,3.24,Humanities,670.0,
1002,Male,False,3.21,Business,610.0,
1003,Female,False,3.27,Humanities,660.0,
1004,Male,True,3.42,Business,720.0,
1005,Female,False,3.5,STEM,730.0,
1006,Male,False,3.18,STEM,710.0,
1007,Male,False,3.1,Humanities,570.0,
1008,Male,False,3.39,STEM,620.0,
1009,Male,False,3.41,Humanities,690.0,Admit
1010,Male,False,3.09,Business,630.0,
1011,Male,False,3.02,Business,660.0,
1012,Male,True,3.17,Humanities,670.0,
1013,Male,False,3.39,Business,690.0,
1014,Male,False,3.44,STEM,690.0,
1015,Female,True,3.38,Business,650.0,
1016,Male,False,3.07,STEM,600.0,
1017,Female,False,3.45,Humanities,710.0,Admit
1018,Male,True,3.26,Humanities,690.0,Admit
1019,Male,True,3.24,Humanities,720.0,
1020,Female,False,3.12,STEM,570.0,
1021,Female,True,3.25,Humanities,670.0,Admit
1022,Female,False,3.24,Business,650.0,Waitlist
1023,Male,False,3.25,STEM,640.0,
1024,Male,False,3.39,Humanities,630.0,
1025,Female,False,3.07,Business,620.0,
1026,Male,False,3.16,Humanities,620.0,
1027,Female,False,3.42,Business,700.0,
1028,Male,False,3.11,Humanities,610.0,
1029,Male,False,3.51,Humanities,710.0,Admit
1030,Male,False,3.24,STEM,630.0,
1031,Female,False,3.2,Business,630.0,
1032,Female,False,3.25,STEM,580.0,
1033,Male,False,3.32,STEM,700.0,Admit
1034,Male,True,3.12,Business,610.0,
1035,Male,False,3.44,Humanities,710.0,Admit
1036,Male,True,3.17,Humanities,650.0,
1037,Male,True,2.97,STEM,570.0,
1038,Female,False,3.06,Business,660.0,
1039,Male,False,3.21,Humanities,710.0,
1040,Male,False,3.46,STEM,630.0,
1041,Male,False,3.17,Humanities,670.0,
1042,Male,False,3.3,STEM,690.0,Admit
1043,Female,False,3.12,Business,620.0,
1044,Male,True,3.28,Business,640.0,
1045,Female,True,3.21,Humanities,690.0,Admit
1046,Male,False,3.08,Humanities,630.0,
1047,Female,True,3.03,STEM,600.0,
1048,Male,True,3.4,STEM,580.0,
1049,Male,False,3.39,Business,580.0,
1050,Female,False,3.2,Business,580.0,
1051,Male,True,3.24,Business,640.0,
1052,Female,True,3.06,STEM,650.0,
1053,Male,False,3.15,Humanities,570.0,
1054,Female,False,3.21,Business,610.0,
1055,Male,False,3.4,Humanities,730.0,Admit
1056,Male,False,3.36,STEM,570.0,
1057,Male,True,3.43,Business,670.0,
1058,Male,False,3.2,Business,660.0,
1059,Female,False,3.52,STEM,720.0,
1060,Female,False,3.12,STEM,570.0,
1061,Male,False,3.21,Humanities,570.0,
1062,Male,False,3.33,Humanities,690.0,
1063,Female,True,3.26,Humanities,750.0,Admit
1064,Female,False,3.4,Business,590.0,
1065,Male,True,3.06,Humanities,630.0,
1066,Male,False,3.18,Business,650.0,
1067,Female,False,2.78,STEM,600.0,
1068,Male,False,3.11,Humanities,590.0,
1069,Male,False,3.32,STEM,620.0,
1070,Female,False,3.28,STEM,640.0,
1071,Female,False,3.04,Humanities,630.0,
1072,Female,False,3.31,Humanities,650.0,
1073,Male,True,3.19,STEM,630.0,
1074,Male,False,3.3,STEM,660.0,Admit
1075,Male,False,3.15,Business,600.0,
1076,Male,True,3.6,Business,780.0,Admit
1077,Male,False,3.16,Humanities,620.0,
1078,Female,True,3.45,Humanities,690.0,Admit
1079,Female,True,3.57,STEM,680.0,Admit
1080,Female,False,3.06,Business,730.0,
1081,Male,False,3.02,Humanities,590.0,
1082,Male,True,2.99,Business,640.0,
1083,Female,True,3.18,Business,570.0,
1084,Male,False,3.36,STEM,700.0,
1085,Male,False,3.21,Humanities,610.0,
1086,Male,True,3.34,Business,680.0,
1087,Male,False,3.35,STEM,720.0,Admit
1088,Male,False,3.34,Humanities,720.0,
1089,Male,False,3.15,Humanities,600.0,
1090,Female,True,3.21,Humanities,680.0,
1091,Female,True,3.38,Business,700.0,
1092,Male,False,3.29,Business,670.0,
1093,Male,False,2.93,Humanities,570.0,
1094,Male,False,3.03,STEM,660.0,
1095,Female,False,3.14,Business,570.0,
1096,Male,False,3.31,STEM,680.0,Admit
1097,Male,True,3.21,Business,620.0,
1098,Female,True,3.23,Business,690.0,
1099,Male,False,3.22,Business,620.0,
1100,Male,False,3.07,STEM,580.0,
1101,Female,False,3.29,Humanities,730.0,
1102,Male,False,3.25,Humanities,730.0,
1103,Female,True,3.06,Business,660.0,
1104,Male,True,3.35,Humanities,720.0,
1105,Female,False,3.25,Humanities,620.0,
1106,Female,False,3.13,Business,600.0,
1107,Male,False,3.25,STEM,610.0,
1108,Male,True,3.04,STEM,650.0,
1109,Male,False,3.17,STEM,570.0,
1110,Male,False,3.33,STEM,700.0,
1111,Male,False,3.27,Business,660.0,
1112,Male,False,3.34,Humanities,610.0,
1113,Male,False,3.05,Humanities,620.0,
1114,Male,True,3.42,Business,680.0,
1115,Male,False,3.22,STEM,630.0,
1116,Male,True,3.14,Humanities,730.0,
1117,Female,False,3.31,Humanities,660.0,
1118,Female,False,3.57,Business,680.0,Admit
1119,Male,True,3.45,Humanities,660.0,
1120,Male,True,3.07,STEM,660.0,
1121,Female,False,3.2,Business,610.0,
1122,Female,True,3.35,Business,700.0,Admit
1123,Female,True,3.66,Humanities,730.0,
1124,Female,True,3.32,Humanities,710.0,
1125,Male,False,3.29,STEM,710.0,Admit
1126,Male,False,3.07,Humanities,640.0,
1127,Male,False,3.26,Humanities,670.0,Admit
1128,Male,True,3.41,Humanities,640.0,
1129,Male,True,3.33,Business,680.0,
1130,Male,False,3.4,Business,710.0,
1131,Female,False,3.36,Business,610.0,
1132,Female,True,3.58,Humanities,720.0,Admit
1133,Male,False,3.29,Humanities,660.0,
1134,Male,False,3.19,Humanities,640.0,
1135,Male,True,3.43,Humanities,720.0,
1136,Female,False,3.25,STEM,600.0,
1137,Female,False,3.16,Business,610.0,
1138,Female,False,3.24,Business,580.0,
1139,Male,False,3.36,Humanities,690.0,
1140,Male,False,3.13,Business,700.0,
1141,Female,False,3.14,STEM,660.0,
1142,Female,True,3.29,Humanities,690.0,Admit
1143,Female,False,3.54,Humanities,710.0,
1144,Male,False,3.24,Business,670.0,
1145,Male,False,2.97,Business,610.0,
1146,Female,False,3.34,Business,630.0,
1147,Female,False,3.39,STEM,700.0,Admit
1148,Male,False,3.21,Humanities,650.0,
1149,Male,True,3.4,STEM,750.0,Admit
1150,Female,False,3.08,STEM,660.0,
1151,Male,True,3.17,Business,590.0,
1152,Female,False,3.31,STEM,660.0,Waitlist
1153,Male,False,3.38,Humanities,680.0,
1154,Female,True,3.23,Humanities,610.0,
1155,Male,False,3.44,Humanities,680.0,
1156,Female,False,3.19,STEM,680.0,
1157,Male,True,3.32,Humanities,710.0,Admit
1158,Male,False,3.32,Business,770.0,Admit
1159,Male,False,2.81,Business,570.0,
1160,Female,True,2.97,Business,600.0,
1161,Female,False,3.53,Humanities,780.0,
1162,Male,True,3.33,STEM,680.0,
1163,Male,True,3.06,STEM,610.0,
1164,Male,False,3.24,Humanities,670.0,Waitlist
1165,Male,False,3.32,Humanities,720.0,
1166,Male,False,3.61,Humanities,760.0,
1167,Male,True,3.23,Humanities,630.0,
1168,Male,False,3.47,STEM,700.0,Admit
1169,Male,False,3.13,Humanities,620.0,
1170,Female,False,3.47,STEM,740.0,Admit
1171,Male,False,3.28,Humanities,680.0,
1172,Female,False,3.15,Humanities,610.0,
1173,Male,False,3.28,Humanities,590.0,
1174,Male,True,3.35,STEM,630.0,
1175,Female,True,3.31,STEM,680.0,Admit
1176,Male,False,3.06,Humanities,660.0,
1177,Male,False,3.2,Humanities,680.0,
1178,Female,False,3.24,STEM,610.0,
1179,Male,False,3.28,Business,690.0,
1180,Female,True,3.2,Business,640.0,
1181,Female,False,3.25,STEM,670.0,
1182,Female,False,3.26,STEM,720.0,Admit
1183,Male,True,2.91,STEM,580.0,
1184,Female,False,2.95,STEM,570.0,
1185,Female,False,3.3,Humanities,650.0,
1186,Male,False,3.2,Humanities,640.0,
1187,Female,False,3.74,Humanities,760.0,Admit
1188,Male,True,3.49,Business,690.0,
1189,Male,False,3.38,Humanities,700.0,Waitlist
1190,Male,True,3.25,Humanities,710.0,
1191,Male,True,3.12,Humanities,620.0,
1192,Female,True,3.55,Humanities,670.0,
1193,Male,False,3.34,STEM,620.0,
1194,Male,False,3.02,Humanities,590.0,
1195,Male,True,3.4,Business,650.0,
1196,Male,False,3.59,Humanities,710.0,
1197,Male,False,3.5,STEM,730.0,Admit
1198,Male,True,3.24,STEM,620.0,
1199,Male,False,3.35,Humanities,670.0,Admit
